package_author,package_author_email,package_id,package_license,package_maintainer,package_maintainer_email,package_metadata_created,package_metadata_modified,package_name,package_notes,package_organization,package_organization_title,package_tags,package_title,resource_cache_last_updated,resource_cache_url,resource_ckan_url,resource_created,resource_datastore_active,resource_datastore_contains_all_records_of_source_file,resource_description,resource_format,resource_hash,resource_id,resource_ignore_hash,resource_last_modified,resource_metadata_modified,resource_mimetype,resource_mimetype_inner,resource_name,resource_notes,resource_original_url,resource_position,resource_resource_type,resource_set_url_type,resource_size,resource_state,resource_task_created,resource_tracking_summary,resource_url,resource_url_type
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:07:22.887696,False,False,Edital de concessão da concessionária renovias,PDF,,023da10b-1d2a-4d7a-a96e-353237375a93,,2025-10-01T18:07:22.805083,2025-10-01T18:07:32.459707,application/pdf,,Renovias - Edital de concessão,,,32,,,1514350,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/023da10b-1d2a-4d7a-a96e-353237375a93/download/edital-lote-11.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:13:42.897409,False,False,Adequações e termos de concessão da concessionária renovias,RAR,,3c74b91b-e17e-43f0-b8f2-4c8016e53aac,,2025-10-01T18:13:42.838078,2025-10-01T18:18:38.016060,application/vnd.rar,,Renovias - Adequações e termos de concessão ,,,33,,,81246637,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/3c74b91b-e17e-43f0-b8f2-4c8016e53aac/download/renovias_adequacoes_termos.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:18:38.028351,False,False,Contrato de concessão da concessionaria colinas,PDF,,0b10f85e-c7fc-4de5-b6f0-47c11054a8e8,,2025-10-01T18:18:37.977025,2025-10-01T18:20:04.450000,application/pdf,,Colinas - Contrato de Concessão,,,34,,,4506460,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/0b10f85e-c7fc-4de5-b6f0-47c11054a8e8/download/colinas-termo-de-contrato-de-concessao-rodoviaria.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:20:04.464882,False,False,Edital de concessão da concessionária colinas,PDF,,efac7d73-f0c1-4d4b-a47d-b3279878027b,,2025-10-01T18:20:04.414179,2025-10-01T18:24:42.724492,application/pdf,,Colinas - Edital de concessão,,,35,,,2289975,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/efac7d73-f0c1-4d4b-a47d-b3279878027b/download/edital-lote-13.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:24:42.755230,False,False,Adequações e termos de concessão da concessionária colinas,RAR,,37d87001-7674-455f-b941-a5442def41ed,,2025-10-01T18:24:42.662160,2025-10-01T18:33:26.710968,application/vnd.rar,,Colinas - Adequações e termos de concessão,,,36,,,136405190,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/37d87001-7674-455f-b941-a5442def41ed/download/colinas_adequacoes_termos.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-03T16:48:24.617508,False,False,Contrato de concessão da concessionária via oeste,PDF,,8463db3e-fd48-49ef-91b6-50dc50e0a017,,2025-10-03T16:48:24.470797,2025-10-03T16:49:29.430198,application/pdf,,Via Oeste - Contrato de concessão,,,37,,,3991125,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/8463db3e-fd48-49ef-91b6-50dc50e0a017/download/via-oeste-termo-de-contrato-de-concessao-de-rodoviaria.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-03T16:49:29.456732,False,False,Edital de concessão da concessionária via oeste,PDF,,1c81cece-4a9c-4869-a8c3-7dd14bcc4790,,2025-10-03T16:49:29.325953,2025-10-03T17:04:17.720021,application/pdf,,Via Oeste - Edital de concessão,,,38,,,1598516,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/1c81cece-4a9c-4869-a8c3-7dd14bcc4790/download/edital-lote-12.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-03T17:04:17.761630,False,False,Adequações e termos de concessão da concessionária via oeste,RAR,,95f1df79-09b3-4273-8a8f-63a927c14445,,2025-10-03T17:04:17.560360,2025-10-03T18:29:17.499215,application/vnd.rar,,Via Oeste - Adequações e termos de concessão,,,39,,,156063202,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/95f1df79-09b3-4273-8a8f-63a927c14445/download/lote-12-viaoeste.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:33:26.724993,False,False,Contrato de concessão da concessionária CART,PDF,,15aa1d99-ef2a-4373-8e77-180d0abbbbf9,,2025-10-01T18:33:26.667980,2025-10-01T18:36:06.698137,application/pdf,,CART - Contrato de concessão,,,40,,,11275937,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/15aa1d99-ef2a-4373-8e77-180d0abbbbf9/download/cart-termo-de-contrato-de-concessao-rodoviaria.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:36:06.726976,False,False,Edital de concessão da concessionária CART,PDF,,936342c5-9ec3-4f64-b794-44bc23f18a77,,2025-10-01T18:36:06.641227,2025-10-01T18:58:21.425483,application/pdf,,CART - Edital de concessão,,,41,,,41078550,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/936342c5-9ec3-4f64-b794-44bc23f18a77/download/edital-lote-16-raposo-tavares.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-01T18:58:21.459642,False,False,Adequações e termos de concessão da concessionária CART,RAR,,913db325-ded1-4ea1-97d9-9cd8061e3cf2,,2025-10-01T18:58:21.351969,2025-10-02T11:56:03.399746,application/vnd.rar,,CART - Adequações e termos de concessão ,,,42,,,51927649,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/913db325-ded1-4ea1-97d9-9cd8061e3cf2/download/cart-adequacoes_termos.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T17:06:31.653640,False,False,Anexos do contrato de concessão da concessionária cart,PDF,,afa6f404-02a9-47db-befa-15fdadd05b03,,2025-10-06T17:06:31.329832,2025-10-06T17:24:07.674338,application/pdf,,CART - Anexo 1,,,43,,,134707757,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/afa6f404-02a9-47db-befa-15fdadd05b03/download/cart_anexo-i_edital.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T17:24:07.717638,False,False,Anexo de concessão da concessionária cart,RAR,,a44be095-8f1f-41e4-9f86-0e9b2fa6122a,,2025-10-06T17:24:07.520128,2025-10-06T17:24:59.093680,application/vnd.rar,,CART - Anexo 2,,,44,,,47307263,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/a44be095-8f1f-41e4-9f86-0e9b2fa6122a/download/cart-anexos-2.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T17:24:59.143297,False,False,Anexos de concessão da concessionária cart,RAR,,bf5614db-c799-45fd-b041-f3ad8efdc541,,2025-10-06T17:24:58.936654,2025-10-06T18:16:42.164500,application/vnd.rar,,CART - Anexos 4 ao 18,,,45,,,91536030,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/bf5614db-c799-45fd-b041-f3ad8efdc541/download/cart-anexos-4-ao-18.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T11:56:03.429698,False,False,Contrato de concessão da concessionária viarondon,PDF,,71237c98-18be-48ed-be0e-963975e1c3ff,,2025-10-02T11:56:03.316791,2025-10-02T12:01:33.980158,application/pdf,,Viarondon - Contrato de concessão,,,46,,,4481440,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/71237c98-18be-48ed-be0e-963975e1c3ff/download/viarondon-termo-de-contrato-de-concessao-rodoviaria.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T12:01:33.998066,False,False,Edital de concessão da concessionária viarondon,PDF,,024561c3-4ff4-4208-9d2e-f03faeb9ff77,,2025-10-02T12:01:33.926885,2025-10-02T12:11:48.682214,application/pdf,,Viarondon - Editais de concessão,,,47,,,48268188,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/024561c3-4ff4-4208-9d2e-f03faeb9ff77/download/edital-lote-19-rondon-oeste.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T12:11:48.716287,False,False,Adequações e termos de concessão da concessionária viarondon,RAR,,5e725bf8-f6ce-4a8c-a3c9-4ab4cbe64ffb,,2025-10-02T12:11:48.603299,2025-10-02T12:53:01.801877,application/vnd.rar,,Viarondon - Adequações e termos de concessão ,,,48,,,61381629,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/5e725bf8-f6ce-4a8c-a3c9-4ab4cbe64ffb/download/viarondon-adequacoes_termos.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T18:16:42.210080,False,False,Anexos de concessão da concessionária viarondon,RAR,,e0d6c636-c3ed-4671-8810-cfb13d3119d2,,2025-10-06T18:16:42.016167,2025-10-06T18:19:49.339719,application/vnd.rar,,Viarondon - Anexos 1 e 2,,,49,,,100180386,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/e0d6c636-c3ed-4671-8810-cfb13d3119d2/download/viarondon-anexos-1-e-2.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T18:19:49.511583,False,False,Anexo de concessão da concessionária viarondon,PDF,,b0dbb916-cb93-4d7e-a5ac-56be2d0b54bd,,2025-10-06T18:19:49.088325,2025-10-06T18:21:16.684181,application/pdf,,Viarondon - Anexo 3,,,50,,,135052692,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/b0dbb916-cb93-4d7e-a5ac-56be2d0b54bd/download/viarondon_anexo-iii_metodologia-de-execucao.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T18:21:16.722393,False,False,Anexos de concessão da concessionária viarondon,RAR,,fee94485-ad81-46b7-822d-ead7edd56bdf,,2025-10-06T18:21:16.529083,2025-10-06T18:24:45.614281,application/vnd.rar,,Viarondon - Anexos 4 ao 18,,,51,,,73524079,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/fee94485-ad81-46b7-822d-ead7edd56bdf/download/viarondon-anexos-4-ao-18.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T12:53:01.830926,False,False,Contrato de concessão da concessionária spvias,PDF,,67e36492-faf3-4a2a-9429-50891743a368,,2025-10-02T12:53:01.728262,2025-10-02T12:55:40.579762,application/pdf,,SPVias - Contrato de concessão,,,52,,,4645997,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/67e36492-faf3-4a2a-9429-50891743a368/download/sp-vias-termo-de-contrato-de-concessao-rodoviaria.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T12:55:40.598762,False,False,Edital de concessão da concessionária spvias,PDF,,ec0fd652-5f5d-4a62-9d55-5a0b015946c5,,2025-10-02T12:55:40.526932,2025-10-02T13:52:16.101355,application/pdf,,SPVias - Edital de concessão,,,53,,,2594299,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/ec0fd652-5f5d-4a62-9d55-5a0b015946c5/download/edital-lote-20.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T13:52:16.125550,False,False,Adequações e termos de concessão da concessionária SPVias,RAR,,ac77aebe-bf65-4319-a728-f38049429423,,2025-10-02T13:52:16.030722,2025-10-02T14:05:27.851166,application/vnd.rar,,SPVias - Adequações e termos de concessão ,,,54,,,138313153,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/ac77aebe-bf65-4319-a728-f38049429423/download/spvias-adequacoes-termos.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T14:05:27.883028,False,False,Contrato de concessão da concessionária rodovias do tietê,PDF,,1b21b948-95e0-443f-9c4d-dd53343e3138,,2025-10-02T14:05:27.785359,2025-10-02T14:11:10.727516,application/pdf,,Rodovias do Tietê - Contrato de concessão,,,55,,,4714476,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/1b21b948-95e0-443f-9c4d-dd53343e3138/download/tiete-termo-de-contrato-de-concessao-rodoviaria.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T14:11:10.755115,False,False,Edital de concessão da concessionária rodovias do tietê,PDF,,637a300c-3391-4845-98d5-b6db8f092129,,2025-10-02T14:11:10.664672,2025-10-02T14:13:21.348101,application/pdf,,Rodovias do Tietê - Edital de concessão,,,56,,,61498894,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/637a300c-3391-4845-98d5-b6db8f092129/download/edital-lote-21-rondon-leste.pdf,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-02T14:13:21.364233,False,False,Adequações e termos de concessão da concessionária rodovias do tietê,RAR,,b24268a8-8aba-4843-a2b1-0c96f43912b9,,2025-10-02T14:13:21.288205,2025-10-02T18:20:10.996358,application/vnd.rar,,Rodovias do Tietê - Adequações e termos de concessão ,,,57,,,35456414,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/b24268a8-8aba-4843-a2b1-0c96f43912b9/download/rodovias-tiete-adequacoes-termos.rar,upload
CCM,ccmrodovias@artesp.sp.gov.br,b2ac626a-6425-4c74-80ef-9e95a5409f5f,Outra (Domínio Público),CCM,ccmrodovias@artesp.sp.gov.br,2025-10-01T11:50:08.448333,2025-10-10T18:15:05.442141,editais-e-contratos-de-concessoes-rodoviarias,Conjunto com os editais e contratos de todas as concessões das rodovias do estado de São Paulo,artesp,ARTESP,"concessão,contrato,editais,rodovias",Editais e contratos das concessões rodoviárias,,,,2025-10-06T18:57:03.921594,False,False,Anexo de concessão da concessionária rodovias do tietê,RAR,,1b87aa19-1c76-46a1-b1ae-aa4039024e27,,2025-10-06T18:57:03.629146,2025-10-06T19:00:39.831784,application/vnd.rar,,Rodovias do Tietê - Anexo 1 e 2,,,58,,,141223116,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/b2ac626a-6425-4c74-80ef-9e95a5409f5f/resource/1b87aa19-1c76-46a1-b1ae-aa4039024e27/download/tiete-anexos-1-e-2.rar,upload
